gridnumber,capital,Portfolio[0 0 00],Portfolio[0 0 01],Portfolio[0 0 02],Portfolio[0 0 10],Portfolio[0 0 11],Portfolio[0 0 12],Portfolio[0 0 20],Portfolio[0 0 21],Portfolio[0 0 22],Portfolio[0 1 00],Portfolio[0 1 01],Portfolio[0 1 02],Portfolio[0 1 10],Portfolio[0 1 11],Portfolio[0 1 12],Portfolio[0 1 20],Portfolio[0 1 21],Portfolio[0 1 22],Portfolio[0 2 00],Portfolio[0 2 01],Portfolio[0 2 02],Portfolio[0 2 10],Portfolio[0 2 11],Portfolio[0 2 12],Portfolio[0 2 20],Portfolio[0 2 21],Portfolio[0 2 22],Portfolio[1 0 00],Portfolio[1 0 01],Portfolio[1 0 02],Portfolio[1 0 10],Portfolio[1 0 11],Portfolio[1 0 12],Portfolio[1 0 20],Portfolio[1 0 21],Portfolio[1 0 22],Portfolio[1 1 00],Portfolio[1 1 01],Portfolio[1 1 02],Portfolio[1 1 10],Portfolio[1 1 11],Portfolio[1 1 12],Portfolio[1 1 20],Portfolio[1 1 21],Portfolio[1 1 22],Portfolio[1 2 00],Portfolio[1 2 01],Portfolio[1 2 02],Portfolio[1 2 10],Portfolio[1 2 11],Portfolio[1 2 12],Portfolio[1 2 20],Portfolio[1 2 21],Portfolio[1 2 22],Portfolio[2 0 00],Portfolio[2 0 01],Portfolio[2 0 02],Portfolio[2 0 10],Portfolio[2 0 11],Portfolio[2 0 12],Portfolio[2 0 20],Portfolio[2 0 21],Portfolio[2 0 22],Portfolio[2 1 00],Portfolio[2 1 01],Portfolio[2 1 02],Portfolio[2 1 10],Portfolio[2 1 11],Portfolio[2 1 12],Portfolio[2 1 20],Portfolio[2 1 21],Portfolio[2 1 22],Portfolio[2 2 00],Portfolio[2 2 01],Portfolio[2 2 02],Portfolio[2 2 10],Portfolio[2 2 11],Portfolio[2 2 12],Portfolio[2 2 20],Portfolio[2 2 21],Portfolio[2 2 22]
113,83.4534,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7,0,0,0,0.7,0.36,0.01,0.79,0.78,0.7
114,86.4972,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7,0.01,0,0,0.69,0.36,0.01,0.78,0.78,0.7
115,89.65,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69,0.01,0,0,0.69,0.36,0.01,0.78,0.77,0.69
116,92.9156,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69,0.01,0,0,0.69,0.36,0.02,0.77,0.77,0.69
117,96.298,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68
118,99.8015,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.01,0,0,0.68,0.36,0.02,0.77,0.77,0.68
119,103.43,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68,0.02,0,0,0.68,0.36,0.02,0.77,0.77,0.68
120,107.189,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.02,0.77,0.77,0.67
121,111.082,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67
122,115.115,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67,0.02,0,0,0.67,0.36,0.03,0.77,0.77,0.67
123,119.292,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66,0.03,0,0,0.67,0.36,0.03,0.77,0.77,0.66
124,123.618,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.03,0.77,0.77,0.66
125,128.099,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66
126,132.741,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66,0.03,0,0,0.66,0.35,0.04,0.77,0.77,0.66
127,137.549,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66,0.04,0,0,0.66,0.35,0.04,0.77,0.76,0.66
128,142.529,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.04,0.77,0.76,0.65
129,147.686,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.35,0.05,0.77,0.76,0.65
130,153.029,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.04,0,0,0.65,0.34,0.05,0.77,0.76,0.65
131,158.563,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.77,0.76,0.65
132,164.295,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65,0.05,0,0,0.65,0.34,0.05,0.76,0.76,0.65
133,170.231,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.34,0.05,0.76,0.75,0.64
134,176.381,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64,0.05,0,0,0.64,0.33,0.05,0.76,0.75,0.64
135,182.75,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.76,0.74,0.64
136,189.348,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64,0.05,0,0,0.64,0.33,0.06,0.75,0.74,0.64
137,196.181,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64,0.06,0,0,0.64,0.32,0.06,0.75,0.73,0.64
138,203.259,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64,0.06,0,0,0.63,0.32,0.06,0.74,0.72,0.64
139,210.59,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63,0.06,0,0,0.63,0.32,0.06,0.73,0.71,0.63
140,218.184,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63,0.06,0,0,0.45,0.31,0.06,0.72,0.69,0.63
141,226.05,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.71,0.68,0.63
142,234.197,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63,0.06,0,0,0.45,0.31,0.07,0.7,0.68,0.63
143,242.635,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63,0.07,0,0,0.45,0.31,0.07,0.7,0.67,0.63
144,251.376,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63,0.07,0,0,0.45,0.3,0.07,0.76,0.68,0.63
145,260.429,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45,0.07,0,0,0.45,0.3,0.07,0.79,0.78,0.45
146,269.806,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62,0.07,0,0,0.45,0.3,0.07,0.81,0.8,0.62
147,279.519,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63,0.07,0,0,0.45,0.3,0.07,1,1,0.63
148,289.579,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64,0.07,0,0,0.63,0.29,0.07,1,1,0.64
149,300,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81,0.07,0,0,0.8,0.3,0.07,1,1,0.81
