gridnumber,capital,Port[0 0],Port[0 1],Port[0 2],Port[0 3],Port[0 4],Port[1 0],Port[1 1],Port[1 2],Port[1 3],Port[1 4],Port[2 0],Port[2 1],Port[2 2],Port[2 3],Port[2 4],Port[3 0],Port[3 1],Port[3 2],Port[3 3],Port[3 4],Port[4 0],Port[4 1],Port[4 2],Port[4 3],Port[4 4]
108,34.6128,0.12,0.3,0.48,0.64,0.8,0.1,0.3,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.8,0.1,0.3,0.48,0.66,0.82,0.08,0.28,0.46,0.64,0.82
109,35.674,0.12,0.3,0.48,0.64,0.8,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.78,0.12,0.3,0.48,0.66,0.82,0.08,0.28,0.46,0.62,0.8
110,36.7663,0.12,0.3,0.48,0.64,0.8,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.78,0.12,0.3,0.48,0.66,0.8,0.08,0.26,0.44,0.62,0.8
111,37.8906,0.12,0.3,0.48,0.62,0.8,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.48,0.64,0.78,0.12,0.3,0.48,0.66,0.78,0.08,0.26,0.44,0.62,0.8
112,39.0479,0.12,0.3,0.48,0.62,0.78,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.78,0.08,0.26,0.46,0.62,0.8
113,40.239,0.12,0.3,0.48,0.62,0.78,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.76,0.08,0.28,0.46,0.64,0.8
114,41.4651,0.12,0.3,0.48,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.1,0.28,0.46,0.64,0.8,0.12,0.3,0.48,0.66,0.76,0.1,0.28,0.46,0.64,0.78
115,42.7271,0.14,0.3,0.48,0.62,0.78,0.1,0.28,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.12,0.3,0.48,0.64,0.76,0.1,0.28,0.46,0.62,0.78
116,44.0261,0.14,0.3,0.46,0.62,0.78,0.12,0.28,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.12,0.3,0.48,0.62,0.76,0.1,0.28,0.46,0.64,0.78
117,45.3631,0.14,0.3,0.44,0.6,0.76,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.12,0.3,0.46,0.6,0.76,0.12,0.3,0.48,0.62,0.76
118,46.7394,0.14,0.32,0.44,0.6,0.76,0.12,0.3,0.46,0.62,0.78,0.1,0.28,0.46,0.62,0.8,0.12,0.3,0.46,0.6,0.76,0.12,0.3,0.48,0.6,0.76
119,48.1559,0.14,0.32,0.44,0.6,0.76,0.12,0.3,0.44,0.62,0.76,0.1,0.28,0.46,0.62,0.78,0.12,0.28,0.44,0.6,0.78,0.12,0.3,0.48,0.6,0.76
120,49.614,0.14,0.32,0.44,0.6,0.74,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.46,0.62,0.76,0.1,0.28,0.44,0.6,0.78,0.12,0.3,0.46,0.58,0.76
121,51.1148,0.14,0.3,0.44,0.6,0.74,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.46,0.62,0.74,0.1,0.28,0.44,0.6,0.78,0.12,0.3,0.42,0.58,0.76
122,52.6596,0.14,0.28,0.42,0.6,0.74,0.12,0.3,0.44,0.6,0.74,0.1,0.28,0.46,0.62,0.72,0.1,0.28,0.44,0.62,0.76,0.12,0.3,0.42,0.58,0.74
123,54.2497,0.14,0.28,0.42,0.6,0.74,0.14,0.28,0.44,0.6,0.74,0.1,0.28,0.44,0.6,0.72,0.1,0.28,0.44,0.62,0.74,0.12,0.3,0.42,0.58,0.74
124,55.8863,0.14,0.26,0.42,0.58,0.74,0.14,0.28,0.44,0.6,0.74,0.12,0.28,0.44,0.6,0.72,0.1,0.28,0.44,0.62,0.72,0.12,0.28,0.42,0.58,0.74
125,57.5709,0.14,0.26,0.42,0.58,0.74,0.14,0.26,0.44,0.6,0.74,0.12,0.28,0.44,0.6,0.72,0.1,0.28,0.44,0.62,0.72,0.12,0.28,0.42,0.6,0.74
126,59.3049,0.14,0.26,0.42,0.58,0.74,0.14,0.26,0.42,0.6,0.74,0.12,0.28,0.44,0.6,0.72,0.1,0.28,0.44,0.62,0.72,0.1,0.28,0.42,0.6,0.74
127,61.0897,0.14,0.26,0.42,0.58,0.74,0.14,0.26,0.42,0.58,0.74,0.12,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.6,0.72,0.1,0.28,0.42,0.6,0.74
128,62.9268,0.14,0.26,0.42,0.58,0.74,0.14,0.26,0.42,0.58,0.74,0.12,0.26,0.44,0.6,0.72,0.1,0.28,0.44,0.58,0.72,0.1,0.28,0.44,0.6,0.72
129,64.8177,0.14,0.26,0.42,0.58,0.72,0.14,0.26,0.42,0.58,0.74,0.12,0.26,0.44,0.6,0.72,0.1,0.28,0.44,0.56,0.72,0.1,0.26,0.44,0.58,0.72
130,66.7641,0.14,0.26,0.42,0.58,0.7,0.14,0.26,0.42,0.58,0.72,0.12,0.26,0.42,0.58,0.72,0.1,0.28,0.44,0.54,0.72,0.1,0.28,0.44,0.56,0.72
131,68.7675,0.14,0.26,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.7,0.14,0.26,0.42,0.58,0.72,0.1,0.28,0.44,0.56,0.7,0.1,0.28,0.44,0.56,0.72
132,70.8295,0.14,0.26,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.7,0.12,0.26,0.44,0.56,0.7,0.1,0.28,0.44,0.56,0.72
133,72.9521,0.14,0.26,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.7,0.12,0.26,0.44,0.56,0.7,0.1,0.28,0.44,0.54,0.7
134,75.1368,0.14,0.26,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.7,0.12,0.26,0.42,0.56,0.7,0.1,0.28,0.44,0.54,0.7
135,77.3855,0.14,0.26,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.14,0.26,0.42,0.58,0.68,0.12,0.26,0.42,0.56,0.7,0.1,0.28,0.44,0.54,0.7
136,79.7002,0.14,0.26,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.14,0.24,0.42,0.58,0.68,0.12,0.26,0.42,0.56,0.7,0.1,0.28,0.44,0.54,0.7
137,82.0826,0.14,0.26,0.42,0.56,0.68,0.14,0.26,0.42,0.58,0.68,0.12,0.24,0.42,0.58,0.68,0.12,0.26,0.42,0.56,0.7,0.1,0.26,0.44,0.54,0.7
138,84.5349,0.12,0.26,0.4,0.56,0.68,0.14,0.26,0.42,0.58,0.68,0.1,0.24,0.42,0.58,0.68,0.1,0.26,0.42,0.56,0.68,0.1,0.26,0.42,0.54,0.7
139,87.0591,0.12,0.26,0.4,0.56,0.68,0.12,0.26,0.42,0.58,0.68,0.1,0.24,0.42,0.58,0.68,0.1,0.26,0.42,0.56,0.68,0.1,0.26,0.42,0.54,0.7
140,89.6572,0.1,0.26,0.4,0.56,0.68,0.12,0.26,0.42,0.56,0.68,0.1,0.24,0.42,0.58,0.68,0.1,0.26,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.7
141,92.3314,0.1,0.26,0.4,0.56,0.66,0.1,0.26,0.4,0.56,0.66,0.1,0.24,0.42,0.58,0.66,0.1,0.24,0.4,0.56,0.68,0.1,0.26,0.38,0.54,0.68
142,95.084,0.1,0.26,0.4,0.54,0.66,0.1,0.26,0.4,0.54,0.66,0.1,0.24,0.4,0.56,0.66,0.08,0.24,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.68
143,97.9173,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.54,0.66,0.08,0.24,0.4,0.56,0.68,0.1,0.26,0.4,0.54,0.68
144,100.834,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.52,0.66,0.08,0.24,0.4,0.54,0.66,0.08,0.26,0.4,0.54,0.68
145,103.835,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.66,0.08,0.24,0.4,0.52,0.66
146,106.925,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.66,0.08,0.24,0.4,0.52,0.64
147,110.105,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.66,0.08,0.24,0.4,0.52,0.64
148,113.379,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64
149,116.748,0.12,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64
150,120.216,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64
151,123.786,0.12,0.26,0.38,0.52,0.66,0.1,0.26,0.4,0.5,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.52,0.64
152,127.461,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.4,0.5,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
153,131.243,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.5,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
154,135.136,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.5,0.66,0.1,0.26,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
155,139.143,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.5,0.64,0.1,0.26,0.4,0.5,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
156,143.267,0.12,0.26,0.38,0.52,0.64,0.1,0.26,0.38,0.5,0.64,0.1,0.26,0.4,0.5,0.66,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
157,147.512,0.12,0.26,0.38,0.52,0.64,0.12,0.26,0.38,0.5,0.64,0.1,0.26,0.38,0.5,0.64,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
158,151.882,0.12,0.24,0.38,0.52,0.64,0.12,0.24,0.38,0.5,0.64,0.1,0.26,0.38,0.5,0.64,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
159,156.38,0.12,0.24,0.38,0.5,0.64,0.12,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.4,0.5,0.66,0.08,0.24,0.4,0.5,0.64
160,161.009,0.12,0.24,0.38,0.5,0.62,0.12,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.08,0.24,0.4,0.5,0.64
161,165.774,0.12,0.22,0.38,0.48,0.62,0.12,0.22,0.38,0.48,0.62,0.1,0.24,0.38,0.5,0.64,0.1,0.24,0.38,0.5,0.64,0.08,0.24,0.38,0.5,0.64
162,170.679,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.62,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.36,0.5,0.62,0.08,0.24,0.38,0.5,0.64
163,175.728,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.36,0.5,0.62,0.1,0.24,0.36,0.5,0.62
164,180.924,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.24,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.6,0.1,0.24,0.34,0.5,0.6
165,186.273,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.1,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.1,0.24,0.34,0.5,0.6
166,191.779,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.5,0.58,0.1,0.24,0.34,0.5,0.58
167,197.446,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
168,203.279,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.24,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
169,209.282,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.5,0.58
170,215.462,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
171,221.823,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
172,228.37,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.24,0.34,0.48,0.58
173,235.11,0.12,0.22,0.38,0.48,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
174,242.046,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
175,249.186,0.12,0.22,0.38,0.46,0.6,0.12,0.22,0.36,0.48,0.6,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
176,256.535,0.12,0.22,0.36,0.46,0.6,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
177,264.1,0.12,0.22,0.36,0.46,0.6,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
178,271.886,0.12,0.22,0.36,0.46,0.6,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
179,279.901,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.34,0.48,0.58
180,288.15,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.48,0.58,0.1,0.22,0.36,0.48,0.58
181,296.641,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.36,0.48,0.58
182,305.381,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.36,0.48,0.58
183,314.377,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.36,0.48,0.58
184,323.636,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58,0.1,0.22,0.36,0.46,0.58
185,333.167,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.58
186,342.977,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.46,0.56
187,353.075,0.12,0.22,0.36,0.46,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
188,363.469,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
189,374.167,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56,0.12,0.22,0.36,0.44,0.56
190,385.179,0.12,0.22,0.32,0.44,0.54,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.32,0.44,0.56,0.12,0.22,0.32,0.44,0.56
191,396.513,0.12,0.22,0.3,0.44,0.52,0.12,0.22,0.3,0.44,0.5,0.12,0.2,0.3,0.44,0.5,0.12,0.2,0.3,0.44,0.5,0.12,0.22,0.32,0.44,0.5
192,408.179,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.44,0.44,0.12,0.2,0.3,0.42,0.42,0.12,0.2,0.3,0.42,0.42
193,420.188,0.12,0.2,0.3,0.36,0.48,0.12,0.2,0.3,0.36,0.48,0.12,0.2,0.3,0.36,0.48,0.12,0.2,0.3,0.36,0.48,0.12,0.2,0.3,0.36,0.48
194,432.548,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.3,0.48,0.12,0.2,0.28,0.32,0.48,0.12,0.2,0.28,0.32,0.48,0.1,0.2,0.28,0.32,0.5
195,445.271,0.1,0.2,0.2,0.38,0.56,0.1,0.2,0.2,0.38,0.56,0.1,0.2,0.2,0.38,0.56,0.1,0.2,0.2,0.38,0.56,0.1,0.2,0.2,0.38,0.56
196,458.366,0.1,0.12,0.22,0.42,0.62,0.1,0.12,0.22,0.4,0.62,0.1,0.12,0.22,0.4,0.62,0.1,0.12,0.22,0.4,0.62,0.1,0.12,0.22,0.4,0.62
197,471.845,0.04,0.12,0.3,0.42,0.6,0.04,0.12,0.3,0.42,0.6,0.04,0.12,0.3,0.42,0.6,0.04,0.12,0.3,0.42,0.6,0.04,0.12,0.3,0.42,0.6
198,485.719,0.04,0.12,0.3,0.48,0.64,0.04,0.12,0.3,0.48,0.64,0.04,0.12,0.3,0.48,0.64,0.04,0.12,0.3,0.48,0.64,0.04,0.14,0.3,0.48,0.64
199,500,0.12,0.2,0.38,0.54,0.72,0.12,0.2,0.38,0.54,0.72,0.12,0.2,0.38,0.54,0.72,0.12,0.22,0.38,0.56,0.72,0.12,0.22,0.38,0.56,0.72
