gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
0,0,0,0,0,0,0,0,0
1,0.0185364,0.00751726,0.00756478,0.0076218,0.0077044,0.00794506,0.00819465,0.00845265
2,0.0372875,0.024303,0.0243564,0.0244204,0.0245233,0.024905,0.0252952,0.0256929
3,0.0562558,0.0402809,0.0403587,0.0400278,0.0406031,0.0411883,0.04178,0.0423759
4,0.0754439,0.0571039,0.0571936,0.0567157,0.0574825,0.0582568,0.0590347,0.0598137
5,0.0948544,0.0746133,0.0746927,0.0740502,0.0749673,0.0758921,0.0768242,0.0777616
6,0.11449,0.0922823,0.0923661,0.0915769,0.0926679,0.093769,0.0948779,0.096001
7,0.134352,0.110322,0.110405,0.109451,0.110722,0.112002,0.113288,0.114581
8,0.154445,0.128756,0.128838,0.127711,0.129169,0.130634,0.132104,0.133579
9,0.174771,0.147552,0.147636,0.146337,0.147986,0.149642,0.151303,0.152969
10,0.195332,0.166686,0.166772,0.165301,0.167144,0.168994,0.170849,0.172709
11,0.216131,0.186141,0.186229,0.184585,0.186624,0.18867,0.190721,0.192777
12,0.237172,0.205906,0.205996,0.204176,0.206413,0.208658,0.210907,0.21316
13,0.258456,0.225972,0.226064,0.224067,0.226505,0.22895,0.231399,0.233853
14,0.279986,0.246336,0.24643,0.244252,0.246893,0.249541,0.252193,0.254849
15,0.301766,0.266458,0.261726,0.26451,0.267352,0.27023,0.273125,0.276026
16,0.323799,0.286463,0.281363,0.284702,0.287991,0.291231,0.294426,0.297585
17,0.346087,0.308031,0.302137,0.30585,0.309417,0.312876,0.31626,0.319597
18,0.368632,0.330603,0.324343,0.327832,0.331324,0.334819,0.338314,0.341809
19,0.391439,0.352408,0.345741,0.349447,0.353156,0.356866,0.360577,0.364287
20,0.414511,0.374509,0.367432,0.371354,0.375281,0.379209,0.383137,0.387065
21,0.437849,0.396898,0.389408,0.39355,0.397696,0.401844,0.405991,0.410138
22,0.461458,0.419578,0.411667,0.416031,0.420401,0.424771,0.429141,0.43351
23,0.485341,0.442552,0.434216,0.438804,0.443399,0.447993,0.452587,0.457181
24,0.5095,0.465819,0.457052,0.461867,0.466689,0.471511,0.476333,0.481154
25,0.533939,0.489382,0.480179,0.485224,0.490276,0.495327,0.500379,0.50543
26,0.558661,0.513238,0.503596,0.508874,0.514157,0.519441,0.524725,0.530009
27,0.58367,0.53739,0.527303,0.532816,0.538335,0.543855,0.549375,0.554895
28,0.608968,0.561843,0.551304,0.557057,0.562815,0.568574,0.574332,0.58009
29,0.634559,0.586604,0.575607,0.581601,0.5876,0.5936,0.599599,0.605597
30,0.660447,0.61167,0.600211,0.606449,0.612691,0.618935,0.625178,0.631421
31,0.686635,0.637047,0.625119,0.631605,0.638093,0.644584,0.651073,0.657562
32,0.713126,0.662736,0.650334,0.657069,0.663807,0.670547,0.677286,0.684024
33,0.739924,0.68874,0.675859,0.682846,0.689836,0.696829,0.70382,0.71081
34,0.767033,0.715061,0.701695,0.708938,0.716184,0.723431,0.730677,0.737923
35,0.794456,0.741704,0.727847,0.735349,0.742852,0.750358,0.757862,0.765366
36,0.822196,0.768669,0.754316,0.76208,0.769844,0.777611,0.785377,0.793142
37,0.850258,0.795962,0.781107,0.789135,0.797164,0.805195,0.813225,0.821254
38,0.878644,0.823585,0.808222,0.816517,0.824814,0.833112,0.841409,0.849706
39,0.90736,0.849319,0.835664,0.84423,0.852796,0.861362,0.86993,0.878497
40,0.936408,0.876684,0.86341,0.87225,0.881097,0.889948,0.898794,0.907637
41,0.965793,0.903864,0.891474,0.900616,0.909752,0.918884,0.928009,0.937129
42,0.995519,0.932461,0.919916,0.929348,0.938764,0.948173,0.957575,0.966974
43,1.02559,0.960819,0.948722,0.958426,0.968121,0.97781,0.987494,0.997176
44,1.05601,0.988611,0.977864,0.987851,0.997827,1.0078,1.01777,1.02774
45,1.08678,1.01511,1.00734,1.0176,1.02787,1.03814,1.0484,1.05866
46,1.1179,1.02654,1.03712,1.04769,1.05826,1.0688,1.07937,1.08993
47,1.14939,1.05632,1.0671,1.07798,1.0889,1.09984,1.11073,1.12161
48,1.18124,1.08585,1.09738,1.10877,1.12007,1.13133,1.14252,1.15367
49,1.21346,1.11654,1.1285,1.14021,1.15175,1.1632,1.17465,1.1861
50,1.24606,1.14833,1.16012,1.17188,1.18364,1.1954,1.20715,1.21891
51,1.27903,1.17969,1.19177,1.20384,1.2159,1.22797,1.24004,1.2521
52,1.31239,1.2114,1.22379,1.23617,1.24855,1.26094,1.27332,1.28569
53,1.34613,1.24348,1.25619,1.26889,1.28159,1.29429,1.30699,1.31968
54,1.38026,1.27594,1.28897,1.30199,1.31501,1.32804,1.34105,1.35407
55,1.41479,1.30879,1.32214,1.33549,1.34884,1.36218,1.37552,1.38887
56,1.44971,1.34202,1.3557,1.36938,1.38306,1.39673,1.4104,1.42407
57,1.48504,1.37565,1.38966,1.40367,1.41768,1.43169,1.44569,1.45969
58,1.52078,1.40967,1.42402,1.43837,1.45271,1.46705,1.48139,1.49573
59,1.55694,1.44409,1.45878,1.47347,1.48815,1.50284,1.51752,1.5322
60,1.59351,1.47892,1.49396,1.50899,1.52402,1.53904,1.55407,1.56909
61,1.63051,1.51416,1.52954,1.54492,1.5603,1.57567,1.59104,1.60642
62,1.66794,1.54982,1.56555,1.58128,1.59701,1.61274,1.62846,1.64418
63,1.7058,1.58589,1.60198,1.61807,1.63415,1.65023,1.66631,1.68239
64,1.7441,1.62239,1.63884,1.65528,1.67173,1.68817,1.70461,1.72105
65,1.78284,1.65931,1.67613,1.69294,1.70974,1.72655,1.74335,1.76016
66,1.82203,1.69667,1.71385,1.73103,1.74821,1.76538,1.78255,1.79973
67,1.86167,1.73446,1.75202,1.76957,1.78712,1.80467,1.82221,1.83976
68,1.90178,1.7727,1.79064,1.80857,1.82649,1.84442,1.86234,1.88025
69,1.94235,1.81139,1.82971,1.84802,1.86632,1.88463,1.90293,1.92123
70,1.98339,1.85053,1.86923,1.88793,1.90662,1.92531,1.944,1.96268
71,2.0249,1.89013,1.90922,1.92831,1.94739,1.96647,1.98554,2.00462
72,2.0669,1.93019,1.94968,1.96916,1.98864,2.00811,2.02758,2.04705
73,2.10938,1.97072,1.99061,2.01049,2.03036,2.05024,2.07011,2.08997
74,2.15235,2.01173,2.03202,2.0523,2.07258,2.09286,2.11313,2.1334
75,2.19582,2.05321,2.07391,2.0946,2.11529,2.13597,2.15666,2.17734
76,2.2398,2.09518,2.11629,2.1374,2.1585,2.1796,2.20069,2.22178
77,2.28428,2.13764,2.15917,2.18069,2.20221,2.22373,2.24524,2.26675
78,2.32928,2.18059,2.20255,2.22449,2.24643,2.26837,2.29031,2.31224
79,2.37481,2.22405,2.24643,2.2688,2.29117,2.31354,2.3359,2.35826
80,2.42085,2.26801,2.29083,2.31363,2.33643,2.35923,2.38203,2.40482
81,2.46744,2.31249,2.33574,2.35898,2.38222,2.40546,2.42869,2.45192
82,2.51456,2.35749,2.38118,2.40487,2.42855,2.45223,2.4759,2.49957
83,2.56223,2.40301,2.42715,2.45128,2.47541,2.49954,2.52366,2.54778
84,2.61045,2.44906,2.47365,2.49824,2.52282,2.5474,2.57197,2.59654
85,2.65923,2.49564,2.5207,2.54574,2.57078,2.59582,2.62085,2.64588
86,2.70857,2.54278,2.56829,2.5938,2.6193,2.6448,2.6703,2.69579
87,2.75849,2.59046,2.61644,2.64242,2.66839,2.69436,2.72032,2.74628
88,2.80898,2.63869,2.66515,2.6916,2.71805,2.74449,2.77093,2.79736
89,2.86006,2.68749,2.71443,2.74136,2.76829,2.79521,2.82212,2.84903
90,2.91173,2.73685,2.76428,2.7917,2.81911,2.84651,2.87391,2.90131
91,2.964,2.7868,2.81471,2.84262,2.87052,2.89842,2.92631,2.95419
92,3.01688,2.83732,2.86573,2.89413,2.92253,2.95092,2.97931,3.00769
93,3.07036,2.88843,2.91734,2.94625,2.97515,3.00404,3.03293,3.06181
94,3.12447,2.94013,2.96955,2.99897,3.02837,3.05778,3.08717,3.11656
95,3.1792,2.99244,3.02237,3.0523,3.08222,3.11214,3.14204,3.17195
96,3.23457,3.04535,3.07581,3.10625,3.13669,3.16713,3.19756,3.22798
97,3.29058,3.09888,3.12986,3.16084,3.1918,3.22276,3.25371,3.28466
98,3.34724,3.15303,3.18455,3.21605,3.24755,3.27904,3.31052,3.34201
99,3.40456,3.20782,3.23987,3.27191,3.30394,3.33597,3.36799,3.40001
100,3.46253,3.26324,3.29583,3.32842,3.361,3.39357,3.42613,3.45869
101,3.52119,3.3193,3.35244,3.38558,3.41871,3.45183,3.48495,3.51806
102,3.58052,3.37601,3.40972,3.44341,3.47709,3.51077,3.54444,3.57811
103,3.64053,3.43339,3.46765,3.50191,3.53616,3.5704,3.60463,3.63886
104,3.70125,3.49143,3.52626,3.56109,3.59591,3.63072,3.66552,3.70032
105,3.76266,3.55014,3.58555,3.62096,3.65635,3.69174,3.72711,3.76249
106,3.82479,3.60954,3.64553,3.68152,3.71749,3.75346,3.78942,3.82538
107,3.88764,3.66963,3.70621,3.74279,3.77935,3.81591,3.85246,3.889
108,3.95121,3.73041,3.76759,3.80476,3.84192,3.87908,3.91622,3.95336
109,4.01552,3.7919,3.82969,3.86746,3.90522,3.94298,3.98073,4.01847
110,4.08058,3.85411,3.8925,3.93088,3.96926,4.00762,4.04598,4.08434
111,4.14639,3.91703,3.95605,3.99505,4.03404,4.07302,4.11199,4.15096
112,4.21297,3.98069,4.02033,4.05995,4.09957,4.13917,4.17877,4.21837
113,4.28031,4.04509,4.08536,4.12561,4.16586,4.2061,4.24633,4.28655
114,4.34843,4.11023,4.15114,4.19203,4.23292,4.2738,4.31466,4.35553
115,4.41735,4.17613,4.21769,4.25923,4.30076,4.34228,4.38379,4.4253
116,4.48706,4.2428,4.28501,4.3272,4.36938,4.41156,4.45373,4.49589
117,4.55758,4.31024,4.35311,4.39596,4.43881,4.48164,4.52447,4.56729
118,4.62892,4.37846,4.422,4.46552,4.50904,4.55254,4.59604,4.63953
119,4.70108,4.44747,4.49169,4.53589,4.58008,4.62426,4.66843,4.7126
120,4.77408,4.51729,4.56219,4.60707,4.65195,4.69681,4.74167,4.78652
121,4.84793,4.58791,4.6335,4.67908,4.72465,4.7702,4.81575,4.86129
122,4.92263,4.65935,4.70565,4.75192,4.79819,4.84445,4.89069,4.93694
123,4.99819,4.73163,4.77863,4.82561,4.87259,4.91955,4.96651,5.01346
124,5.07463,4.80474,4.85245,4.90016,4.94785,4.99553,5.0432,5.09087
125,5.15196,4.8787,4.92714,4.97557,5.02398,5.07239,5.12078,5.16917
126,5.23019,4.95351,5.00269,5.05185,5.101,5.15014,5.19926,5.24839
127,5.30931,5.0292,5.07912,5.12902,5.17891,5.22879,5.27866,5.32852
128,5.38936,5.10576,5.15643,5.20708,5.25772,5.30835,5.35897,5.40958
129,5.47033,5.18321,5.23464,5.28605,5.33745,5.38884,5.44021,5.49158
130,5.55225,5.26156,5.31375,5.36593,5.4181,5.47026,5.5224,5.57453
131,5.63511,5.34082,5.39379,5.44674,5.49969,5.55261,5.60553,5.65844
132,5.71893,5.42099,5.47475,5.52849,5.58221,5.63593,5.68962,5.74332
133,5.80372,5.5021,5.55665,5.61118,5.6657,5.7202,5.7747,5.82919
134,5.88949,5.58414,5.6395,5.69483,5.75015,5.80546,5.86076,5.91605
135,5.97626,5.66714,5.7233,5.77945,5.83559,5.89171,5.94782,6.00392
136,6.06403,5.75109,5.80808,5.86505,5.92201,5.97895,6.03589,6.09281
137,6.15282,5.83602,5.89385,5.95165,6.00944,6.06721,6.12498,6.18273
138,6.24264,5.92194,5.9806,6.03925,6.09788,6.15649,6.2151,6.2737
139,6.3335,6.00885,6.06836,6.12786,6.18734,6.24681,6.30627,6.36571
140,6.42541,6.09677,6.15714,6.2175,6.27784,6.33817,6.39849,6.4588
141,6.51839,6.18571,6.24695,6.30818,6.3694,6.4306,6.49178,6.55296
142,6.61244,6.27568,6.33781,6.39992,6.46201,6.52409,6.58616,6.64822
143,6.70758,6.36669,6.42971,6.49271,6.5557,6.61867,6.68163,6.74458
144,6.80383,6.45876,6.52268,6.58658,6.65047,6.71434,6.7782,6.84206
145,6.90119,6.55189,6.61673,6.68154,6.74634,6.81113,6.8759,6.94066
146,6.99968,6.6461,6.71187,6.7776,6.84333,6.90903,6.97473,7.04042
147,7.0993,6.74141,6.80811,6.87478,6.94143,7.00808,7.0747,7.14132
148,7.20009,6.83782,6.90546,6.97308,7.04068,7.10826,7.17583,7.2434
149,7.30204,6.93535,7.00395,7.07252,7.14107,7.20962,7.27814,7.34666
150,7.40517,7.03401,7.10357,7.17311,7.24263,7.31214,7.38163,7.45111
151,7.5095,7.13382,7.20436,7.27487,7.34537,7.41585,7.48632,7.55678
152,7.61503,7.23478,7.30631,7.37781,7.4493,7.52077,7.59222,7.66367
153,7.72179,7.33691,7.40944,7.48194,7.55443,7.6269,7.69936,7.7718
154,7.82979,7.44022,7.51376,7.58728,7.66078,7.73426,7.80773,7.88119
155,7.93903,7.54474,7.6193,7.69384,7.76836,7.84287,7.91736,7.99184
156,8.04955,7.65046,7.72606,7.80164,7.87719,7.95273,8.02826,8.10377
157,8.16134,7.75741,7.83406,7.91068,7.98728,8.06387,8.14044,8.21701
158,8.27443,7.8656,7.94331,8.02099,8.09865,8.1763,8.25393,8.33155
159,8.38882,7.97504,8.05382,8.13258,8.21131,8.29003,8.36873,8.44742
160,8.50455,8.08575,8.16562,8.24545,8.32527,8.40508,8.48486,8.56463
161,8.62161,8.19774,8.27871,8.35964,8.44056,8.52146,8.60234,8.68321
162,8.74003,8.31104,8.39311,8.47515,8.55718,8.63919,8.72117,8.80315
163,8.85982,8.42564,8.50884,8.592,8.67515,8.75828,8.84139,8.92449
164,8.981,8.54157,8.62591,8.71021,8.79449,8.87875,8.963,9.04723
165,9.10358,8.65885,8.74433,8.82978,8.91521,9.00062,9.08601,9.1714
166,9.22759,8.77749,8.86413,8.95074,9.03733,9.1239,9.21046,9.297
167,9.35303,8.8975,8.98531,9.0731,9.16087,9.24862,9.33634,9.42406
168,9.47992,9.0189,9.10791,9.19688,9.28584,9.37477,9.46369,9.55259
169,9.60828,9.14171,9.23192,9.3221,9.41225,9.50239,9.5925,9.68261
170,9.73813,9.26594,9.35736,9.44876,9.54013,9.63149,9.72282,9.81414
171,9.86949,9.39161,9.48427,9.57689,9.6695,9.76208,9.85464,9.94719
172,10.0024,9.51874,9.61264,9.70651,9.80036,9.89418,9.98799,10.0818
173,10.1368,9.64734,9.7425,9.83763,9.93273,10.0278,10.1229,10.2179
174,10.2728,9.77743,9.87386,9.97027,10.0666,10.163,10.2593,10.3557
175,10.4103,9.90903,10.0067,10.1044,10.2021,10.2998,10.3974,10.495
176,10.5494,10.0421,10.1412,10.2402,10.3391,10.4381,10.537,10.6359
177,10.6902,10.1768,10.2772,10.3775,10.4778,10.578,10.6783,10.7785
178,10.8326,10.313,10.4147,10.5164,10.618,10.7196,10.8212,10.9227
179,10.9766,10.4508,10.5539,10.6569,10.7598,10.8628,10.9657,11.0686
180,11.1223,10.5902,10.6946,10.799,10.9033,11.0077,11.1119,11.2162
181,11.2697,10.7313,10.837,10.9428,11.0485,11.1542,11.2599,11.3655
182,11.4188,10.8739,10.9811,11.0882,11.1953,11.3024,11.4095,11.5165
183,11.5696,11.0182,11.1268,11.2354,11.3439,11.4524,11.5609,11.6693
184,11.7222,11.1642,11.2742,11.3842,11.4941,11.6041,11.714,11.8239
185,11.8766,11.3119,11.4233,11.5347,11.6461,11.7575,11.8689,11.9802
186,12.0327,11.4612,11.5742,11.687,11.7999,11.9127,12.0256,12.1384
187,12.1906,11.6123,11.7267,11.8411,11.9555,12.0698,12.1841,12.2983
188,12.3504,11.7652,11.8811,11.997,12.1128,12.2286,12.3444,12.4602
189,12.512,11.9198,12.0372,12.1546,12.272,12.3893,12.5066,12.6239
190,12.6755,12.0763,12.1952,12.3141,12.433,12.5518,12.6707,12.7895
191,12.8409,12.2345,12.355,12.4754,12.5959,12.7163,12.8367,12.957
192,13.0082,12.3946,12.5166,12.6386,12.7606,12.8826,13.0046,13.1265
193,13.1774,12.5565,12.6801,12.8037,12.9273,13.0509,13.1744,13.2979
194,13.3486,12.7203,12.8455,12.9707,13.0959,13.2211,13.3462,13.4713
195,13.5218,12.886,13.0129,13.1397,13.2665,13.3933,13.52,13.6468
196,13.697,13.0536,13.1821,13.3106,13.439,13.5675,13.6958,13.8242
197,13.8742,13.2231,13.3533,13.4835,13.6136,13.7436,13.8737,14.0037
198,14.0535,13.3947,13.5265,13.6583,13.7901,13.9219,14.0536,14.1853
199,14.2348,13.5682,13.7017,13.8353,13.9687,14.1022,14.2356,14.369
200,14.4183,13.7437,13.879,14.0142,14.1494,14.2846,14.4197,14.5548
201,14.6039,13.9212,14.0583,14.1952,14.3322,14.4691,14.606,14.7428
202,14.7916,14.1009,14.2396,14.3784,14.5171,14.6557,14.7944,14.933
203,14.9815,14.2825,14.4231,14.5636,14.7041,14.8445,14.9849,15.1253
204,15.1736,14.4663,14.6087,14.751,14.8933,15.0355,15.1777,15.3199
205,15.3679,14.6523,14.7964,14.9406,15.0847,15.2287,15.3728,15.5168
206,15.5645,14.8403,14.9864,15.1323,15.2783,15.4242,15.57,15.7159
207,15.7633,15.0306,15.1785,15.3263,15.4741,15.6219,15.7696,15.9173
208,15.9645,15.2231,15.3728,15.5226,15.6722,15.8219,15.9715,16.1211
209,16.168,15.4178,15.5694,15.7211,15.8726,16.0242,16.1757,16.3272
210,16.3738,15.6147,15.7683,15.9219,16.0754,16.2289,16.3823,16.5357
211,16.5821,15.8139,15.9695,16.125,16.2805,16.4359,16.5913,16.7466
212,16.7927,16.0155,16.173,16.3305,16.4879,16.6453,16.8027,16.96
213,17.0058,16.2193,16.3789,16.5383,16.6978,16.8572,17.0165,17.1759
214,17.2213,16.4256,16.5871,16.7486,16.9101,17.0715,17.2329,17.3942
215,17.4394,16.6342,16.7978,16.9613,17.1248,17.2883,17.4517,17.6151
216,17.66,16.8453,17.0109,17.1765,17.3421,17.5076,17.6731,17.8385
217,17.8831,17.0587,17.2265,17.3942,17.5618,17.7294,17.897,18.0645
218,18.1088,17.2747,17.4446,17.6144,17.7841,17.9538,18.1235,18.2932
219,18.3372,17.4932,17.6652,17.8371,18.009,18.1809,18.3527,18.5245
220,18.5681,17.7142,17.8883,18.0624,18.2365,18.4105,18.5845,18.7584
221,18.8018,17.9377,18.1141,18.2904,18.4666,18.6428,18.819,18.9951
222,19.0381,18.1639,18.3424,18.5209,18.6994,18.8778,19.0562,19.2346
223,19.2772,18.3926,18.5734,18.7542,18.9349,19.1155,19.2961,19.4767
224,19.5191,18.624,18.8071,18.9901,19.1731,19.356,19.5389,19.7218
225,19.7638,18.8581,19.0435,19.2288,19.4141,19.5993,19.7844,19.9696
226,20.0113,19.0949,19.2826,19.4702,19.6578,19.8453,20.0328,20.2203
227,20.2617,19.3345,19.5245,19.7145,19.9044,20.0943,20.2841,20.4739
228,20.5149,19.5768,19.7692,19.9616,20.1538,20.3461,20.5383,20.7305
229,20.7711,19.8219,20.0168,20.2115,20.4062,20.6008,20.7954,20.99
230,21.0303,20.0699,20.2672,20.4643,20.6614,20.8585,21.0555,21.2525
231,21.2925,20.3208,20.5205,20.7201,20.9197,21.1192,21.3187,21.5181
232,21.5577,20.5745,20.7767,20.9788,21.1809,21.3829,21.5848,21.7868
233,21.826,20.8312,21.0359,21.2405,21.4451,21.6496,21.8541,22.0585
234,22.0974,21.0909,21.2981,21.5053,21.7124,21.9194,22.1265,22.3335
235,22.3719,21.3536,21.5634,21.7731,21.9828,22.1924,22.402,22.6116
236,22.6496,21.6193,21.8317,22.044,22.2563,22.4685,22.6807,22.8929
237,22.9306,21.8881,22.1031,22.3181,22.533,22.7479,22.9627,23.1775
238,23.2148,22.16,22.3777,22.5953,22.8129,23.0304,23.2479,23.4653
239,23.5023,22.435,22.6554,22.8758,23.096,23.3162,23.5364,23.7565
240,23.7931,22.7133,22.9364,23.1595,23.3824,23.6054,23.8283,24.0511
241,24.0873,22.9948,23.2206,23.4464,23.6722,23.8979,24.1235,24.3491
242,24.3848,23.2795,23.5082,23.7368,23.9653,24.1938,24.4222,24.6506
243,24.6859,23.5675,23.799,24.0304,24.2618,24.4931,24.7243,24.9555
244,24.9904,23.8589,24.0932,24.3275,24.5617,24.7958,25.0299,25.264
245,25.2985,24.1536,24.3909,24.628,24.8651,25.1021,25.3391,25.5761
246,25.6101,24.4518,24.692,24.932,25.172,25.412,25.6519,25.8917
