gridnumber,capital,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6]
247,25.9253,24.7534,24.9965,25.2395,25.4825,25.7254,25.9682,26.2111
248,26.2442,25.0585,25.3046,25.5506,25.7966,26.0424,26.2883,26.5341
249,26.5668,25.3672,25.6163,25.8653,26.1143,26.3632,26.612,26.8608
250,26.8931,25.6794,25.9316,26.1836,26.4357,26.6876,26.9395,27.1914
251,27.2232,25.9952,26.2505,26.5057,26.7608,27.0158,27.2708,27.5258
252,27.5571,26.3147,26.5731,26.8314,27.0896,27.3478,27.6059,27.864
253,27.8949,26.6379,26.8995,27.1609,27.4223,27.6837,27.9449,28.2062
254,28.2366,26.9649,27.2296,27.4943,27.7589,28.0234,28.2879,28.5523
255,28.5823,27.2956,27.5636,27.8315,28.0993,28.3671,28.6348,28.9025
256,28.932,27.6301,27.9014,28.1726,28.4437,28.7147,28.9857,29.2567
257,29.2857,27.9686,28.2432,28.5177,28.7921,29.0664,29.3407,29.615
258,29.6435,28.3109,28.5889,28.8667,29.1445,29.4222,29.6998,29.9775
259,30.0055,28.6573,28.9386,29.2198,29.501,29.7821,30.0631,30.3441
260,30.3716,29.0076,29.2924,29.577,29.8616,30.1461,30.4306,30.715
261,30.742,29.362,29.6502,29.9383,30.2264,30.5144,30.8023,31.0902
262,31.1167,29.7205,30.0122,30.3039,30.5954,30.8869,31.1784,31.4698
263,31.4958,30.0831,30.3784,30.6736,30.9687,31.2638,31.5588,31.8537
264,31.8792,30.45,30.7489,31.0477,31.3464,31.645,31.9436,32.2421
265,32.267,30.8211,31.1236,31.426,31.7284,32.0306,32.3328,32.635
266,32.6594,31.1965,31.5027,31.8088,32.1148,32.4207,32.7266,33.0325
267,33.0563,31.5763,31.8862,32.196,32.5057,32.8154,33.125,33.4345
268,33.4578,31.9604,32.2741,32.5877,32.9011,33.2146,33.5279,33.8412
269,33.864,32.349,32.6665,32.9839,33.3012,33.6184,33.9355,34.2526
270,34.2748,32.7421,33.0635,33.3847,33.7058,34.0269,34.3479,34.6688
271,34.6904,33.1398,33.465,33.7901,34.1151,34.4401,34.765,35.0898
272,35.1109,33.542,33.8712,34.2003,34.5292,34.8581,35.1869,35.5157
273,35.5362,33.949,34.2821,34.6152,34.9481,35.281,35.6138,35.9466
274,35.9664,34.3606,34.6978,35.0349,35.3718,35.7087,36.0456,36.3824
275,36.4016,34.777,35.1183,35.4594,35.8005,36.1415,36.4824,36.8232
276,36.8419,35.1983,35.5436,35.8889,36.2341,36.5792,36.9242,37.2692
277,37.2872,35.6244,35.9739,36.3234,36.6727,37.022,37.3712,37.7203
278,37.7377,36.0554,36.4092,36.7629,37.1164,37.4699,37.8233,38.1767
279,38.1935,36.4915,36.8495,37.2074,37.5653,37.923,38.2807,38.6383
280,38.6545,36.9326,37.2949,37.6572,38.0193,38.3814,38.7434,39.1053
281,39.1209,37.3788,37.7455,38.1121,38.4786,38.8451,39.2114,39.5777
282,39.5926,37.8302,38.2013,38.5723,38.9433,39.3141,39.6849,40.0556
283,40.0698,38.2868,38.6624,39.0379,39.4133,39.7886,40.1638,40.539
284,40.5526,38.7487,39.1288,39.5088,39.8888,40.2686,40.6483,41.0281
285,41.0409,39.2159,39.6006,39.9852,40.3697,40.7541,41.1385,41.5227
286,41.5349,39.6886,40.0779,40.4671,40.8563,41.2453,41.6343,42.0232
287,42.0347,40.1667,40.5607,40.9546,41.3484,41.7422,42.1358,42.5294
288,42.5402,40.6504,41.0492,41.4478,41.8463,42.2448,42.6431,43.0414
289,43.0516,41.1397,41.5432,41.9466,42.35,42.7532,43.1564,43.5595
290,43.5689,41.6346,42.043,42.4513,42.8595,43.2675,43.6755,44.0835
291,44.0922,42.1353,42.5486,42.9618,43.3748,43.7878,44.2007,44.6135
292,44.6215,42.6418,43.06,43.4782,43.8962,44.3141,44.732,45.1498
293,45.157,43.1541,43.5774,44.0006,44.4236,44.8465,45.2694,45.6922
294,45.6987,43.6724,44.1008,44.529,44.9571,45.3851,45.813,46.2409
295,46.2467,44.1967,44.6302,45.0635,45.4968,45.9299,46.363,46.796
296,46.801,44.7271,45.1658,45.6043,46.0427,46.4811,46.9193,47.3575
297,47.3617,45.2636,45.7075,46.1513,46.595,47.0386,47.4821,47.9255
298,47.9289,45.8063,46.2556,46.7047,47.1537,47.6026,48.0514,48.5001
299,48.5027,46.3553,46.8099,47.2644,47.7188,48.1731,48.6272,49.0814
300,49.0832,46.9107,47.3708,47.8307,48.2905,48.7502,49.2098,49.6693
301,49.6704,47.4725,47.9381,48.4035,48.8688,49.334,49.7991,50.2641
302,50.2644,48.0408,48.5119,48.9829,49.4538,49.9246,50.3952,50.8658
303,50.8652,48.6157,49.0925,49.5691,50.0456,50.522,50.9982,51.4745
304,51.473,49.1973,49.6797,50.162,50.6442,51.1263,51.6083,52.0902
305,52.0879,49.7856,50.2738,50.7618,51.2498,51.7376,52.2253,52.713
306,52.7099,50.3807,50.8747,51.3686,51.8624,52.356,52.8496,53.3431
307,53.3391,50.9827,51.4826,51.9824,52.4821,52.9816,53.481,53.9804
308,53.9756,51.5917,52.0976,52.6033,53.1089,53.6144,54.1198,54.6252
309,54.6194,52.2077,52.7196,53.2314,53.7431,54.2546,54.766,55.2774
310,55.2707,52.8309,53.3489,53.8668,54.3845,54.9022,55.4197,55.9371
311,55.9296,53.4613,53.9855,54.5095,55.0334,55.5572,56.0809,56.6045
312,56.5961,54.099,54.6294,55.1597,55.6899,56.2199,56.7498,57.2797
313,57.2703,54.744,55.2808,55.8174,56.3539,56.8902,57.4265,57.9626
314,57.9523,55.3966,55.9398,56.4828,57.0256,57.5684,58.111,58.6535
315,58.6423,56.0567,56.6064,57.1558,57.7051,58.2543,58.8034,59.3524
316,59.3402,56.7245,57.2807,57.8367,58.3925,58.9482,59.5038,60.0594
317,60.0462,57.4,57.9628,58.5254,59.0878,59.6502,60.2124,60.7745
318,60.7604,58.0833,58.6528,59.2221,59.7912,60.3603,60.9292,61.498
319,61.4828,58.7746,59.3508,59.9269,60.5028,61.0786,61.6542,62.2298
320,62.2137,59.4738,60.0569,60.6398,61.2226,61.8052,62.3877,62.9701
321,62.9529,60.1812,60.7712,61.361,61.9507,62.5403,63.1297,63.719
322,63.7008,60.8967,61.4937,62.0906,62.6873,63.2838,63.8802,64.4766
323,64.4573,61.6206,62.2247,62.8286,63.4324,64.036,64.6395,65.2429
324,65.2226,62.3528,62.9641,63.5752,64.1861,64.7969,65.4075,66.0181
325,65.9968,63.0935,63.712,64.3304,64.9485,65.5666,66.1845,66.8023
326,66.7799,63.8428,64.4687,65.0943,65.7198,66.3452,66.9705,67.5956
327,67.5721,64.6007,65.234,65.8671,66.5001,67.1329,67.7655,68.3981
328,68.3735,65.3675,66.0083,66.6489,67.2893,67.9296,68.5698,69.2099
329,69.1841,66.1431,66.7915,67.4397,68.0878,68.7356,69.3834,70.0311
330,70.0042,66.9277,67.5838,68.2397,68.8954,69.551,70.2064,70.8617
331,70.8337,67.7215,68.3853,69.049,69.7124,70.3758,71.0389,71.7021
332,71.6729,68.5244,69.1961,69.8676,70.5389,71.2101,71.8811,72.5521
333,72.5218,69.3366,70.0162,70.6957,71.375,72.0541,72.7331,73.412
334,73.3805,70.1582,70.8459,71.5334,72.2207,72.9079,73.5949,74.2819
335,74.2492,70.9893,71.6852,72.3808,73.0763,73.7716,74.4667,75.1618
336,75.1279,71.8301,72.5342,73.238,73.9417,74.6453,75.3486,76.0519
337,76.0168,72.6806,73.393,74.1052,74.8172,75.5291,76.2408,76.9524
338,76.916,73.5409,74.2618,74.9824,75.7028,76.4231,77.1432,77.8632
339,77.8256,74.4113,75.1406,75.8698,76.5987,77.3275,78.0561,78.7847
340,78.7458,75.2917,76.0297,76.7674,77.505,78.2424,78.9796,79.7168
341,79.6766,76.1823,76.929,77.6755,78.4217,79.1679,79.9138,80.6597
342,80.6182,77.0832,77.8387,78.594,79.3491,80.1041,80.8588,81.6135
343,81.5708,77.9946,78.759,79.5232,80.2873,81.0511,81.8148,82.5784
344,82.5343,78.9165,79.69,80.4632,81.2363,82.0091,82.7818,83.5544
345,83.509,79.8491,80.6317,81.4141,82.1962,82.9782,83.7601,84.5418
346,84.495,80.7925,81.5844,82.376,83.1674,83.9586,84.7496,85.5406
347,85.4925,81.7468,82.548,83.349,84.1497,84.9503,85.7507,86.551
348,86.5014,82.7122,83.5229,84.3333,85.1435,85.9535,86.7633,87.573
349,87.5221,83.6888,84.509,85.329,86.1487,86.9683,87.7877,88.607
350,88.5546,84.6767,85.5066,86.3362,87.1656,87.9949,88.8239,89.6529
351,89.5991,85.676,86.5157,87.3551,88.1943,89.0333,89.8721,90.7109
352,90.6556,86.6869,87.5365,88.3858,89.2349,90.0838,90.9325,91.7811
353,91.7245,87.7096,88.5692,89.4285,90.2876,91.1465,92.0052,92.8638
354,92.8056,88.744,89.6138,90.4832,91.3524,92.2215,93.0903,93.959
355,93.8993,89.7905,90.6705,91.5501,92.4296,93.3089,94.1879,95.0669
356,95.0057,90.8491,91.7394,92.6295,93.5193,94.4089,95.2983,96.1877
357,96.1249,91.9199,92.8207,93.7213,94.6216,95.5217,96.4216,97.3214
358,97.2571,93.0032,93.9146,94.8257,95.7366,96.6473,97.5578,98.4682
359,98.4024,94.099,95.0211,95.943,96.8646,97.786,98.7073,99.6284
360,99.5609,95.2075,96.1405,97.0732,98.0057,98.9379,99.87,100.802
361,100.733,96.3288,97.2728,98.2165,99.1599,100.103,101.046,101.989
362,101.918,97.4631,98.4182,99.373,100.328,101.282,102.236,103.19
363,103.118,98.6106,99.5769,100.543,101.509,102.474,103.44,104.405
364,104.331,99.7714,100.749,101.726,102.704,103.681,104.657,105.634
365,105.558,100.946,101.935,102.924,103.912,104.901,105.889,106.877
366,106.8,102.133,103.134,104.135,105.135,106.135,107.135,108.135
367,108.055,103.335,104.348,105.36,106.372,107.384,108.395,109.407
368,109.326,104.55,105.575,106.599,107.623,108.647,109.67,110.694
369,110.611,105.78,106.817,107.853,108.889,109.924,110.96,111.995
370,111.911,107.024,108.073,109.121,110.169,111.217,112.265,113.312
371,113.226,108.282,109.343,110.404,111.464,112.524,113.584,114.644
372,114.556,109.555,110.628,111.702,112.774,113.847,114.92,115.992
373,115.902,110.842,111.929,113.014,114.1,115.185,116.27,117.355
374,117.263,112.145,113.244,114.342,115.441,116.539,117.636,118.734
375,118.64,113.462,114.574,115.686,116.797,117.908,119.018,120.129
376,120.033,114.795,115.92,117.045,118.169,119.293,120.416,121.54
377,121.442,116.144,117.282,118.419,119.557,120.694,121.831,122.967
378,122.868,117.507,118.659,119.81,120.961,122.111,123.261,124.411
379,124.31,118.887,120.052,121.217,122.381,123.545,124.708,125.872
380,125.769,120.283,121.461,122.64,123.817,124.995,126.172,127.35
381,127.244,121.695,122.887,124.079,125.271,126.462,127.653,128.844
382,128.737,123.123,124.329,125.535,126.741,127.946,129.151,130.356
383,130.247,124.568,125.788,127.008,128.228,129.448,130.667,131.886
384,131.774,126.029,127.264,128.498,129.732,130.966,132.2,133.433
385,133.32,127.507,128.757,130.006,131.254,132.503,133.751,134.999
386,134.883,129.003,130.267,131.531,132.794,134.057,135.319,136.582
387,136.464,130.516,131.795,133.073,134.351,135.629,136.906,138.184
388,138.063,132.046,133.34,134.633,135.926,137.219,138.512,139.804
389,139.681,133.594,134.903,136.212,137.52,138.828,140.135,141.443
390,141.318,135.16,136.485,137.809,139.132,140.455,141.778,143.101
391,142.974,136.745,138.084,139.424,140.763,142.101,143.44,144.778
392,144.649,138.347,139.703,141.058,142.412,143.767,145.121,146.475
393,146.343,139.968,141.34,142.711,144.081,145.451,146.821,148.191
394,148.057,141.608,142.996,144.383,145.769,147.155,148.541,149.927
395,149.791,143.267,144.671,146.074,147.477,148.879,150.282,151.684
396,151.545,144.945,146.365,147.785,149.204,150.623,152.042,153.46
397,153.319,146.643,148.08,149.516,150.952,152.387,153.822,155.257
398,155.114,148.36,149.814,151.267,152.719,154.172,155.624,157.076
399,156.929,150.097,151.568,153.038,154.507,155.977,157.446,158.915
400,158.766,151.854,153.342,154.829,156.316,157.803,159.289,160.775
401,160.624,153.632,155.137,156.642,158.146,159.65,161.154,162.657
402,162.503,155.43,156.953,158.475,159.997,161.519,163.04,164.561
403,164.404,157.249,158.79,160.33,161.87,163.409,164.948,166.487
404,166.328,159.089,160.648,162.206,163.764,165.321,166.878,168.435
405,168.273,160.951,162.528,164.104,165.68,167.255,168.831,170.406
406,170.241,162.834,164.429,166.024,167.618,169.212,170.806,172.399
407,172.232,164.739,166.352,167.966,169.579,171.191,172.804,174.416
408,174.246,166.665,168.298,169.93,171.562,173.194,174.825,176.456
409,176.283,168.615,170.267,171.918,173.569,175.219,176.869,178.519
410,178.344,170.586,172.258,173.928,175.598,177.268,178.938,180.607
411,180.428,172.581,174.272,175.962,177.652,179.341,181.03,182.719
412,182.537,174.599,176.309,178.019,179.729,181.438,183.146,184.855
413,184.671,176.64,178.37,180.1,181.83,183.559,185.287,187.016
414,186.829,178.705,180.455,182.205,183.955,185.704,187.453,189.202
415,189.012,180.793,182.564,184.335,186.105,187.875,189.644,191.413
416,191.22,182.906,184.698,186.489,188.28,190.07,191.86,193.65
417,193.454,185.044,186.856,188.668,190.48,192.291,194.102,195.913
418,195.713,187.206,189.04,190.873,192.706,194.538,196.37,198.202
419,197.999,189.393,191.248,193.103,194.957,196.811,198.664,200.518
420,200.312,191.605,193.482,195.359,197.235,199.11,200.985,202.86
421,202.651,193.843,195.742,197.641,199.538,201.436,203.333,205.23
422,205.017,196.107,198.029,199.949,201.869,203.788,205.708,207.627
423,207.411,198.398,200.341,202.284,204.227,206.168,208.11,210.051
424,209.832,200.715,202.681,204.646,206.611,208.576,210.54,212.504
425,212.282,203.058,205.047,207.036,209.024,211.011,212.999,214.985
426,214.76,205.429,207.441,209.453,211.464,213.475,215.485,217.495
427,217.266,207.827,209.863,211.898,213.933,215.967,218.001,220.035
428,219.802,210.253,212.313,214.372,216.43,218.488,220.546,222.603
429,222.367,212.708,214.791,216.874,218.957,221.039,223.12,225.201
430,224.962,215.19,217.298,219.405,221.512,223.618,225.724,227.83
431,227.586,217.702,219.834,221.966,224.097,226.228,228.358,230.489
432,230.242,220.242,222.399,224.556,226.712,228.868,231.023,233.178
433,232.928,222.812,224.994,227.176,229.358,231.538,233.719,235.899
434,235.645,225.412,227.62,229.827,232.034,234.24,236.446,238.651
435,238.393,228.041,230.275,232.508,234.741,236.973,239.204,241.435
436,241.174,230.702,232.961,235.22,237.479,239.737,241.995,244.252
437,243.986,233.393,235.679,237.964,240.249,242.533,244.817,247.101
438,246.831,236.115,238.428,240.74,243.051,245.362,247.673,249.983
439,249.709,238.869,241.208,243.548,245.886,248.224,250.561,252.899
440,252.621,241.654,244.021,246.388,248.753,251.119,253.483,255.848
441,255.566,244.472,246.867,249.261,251.654,254.047,256.439,258.831
442,258.545,247.323,249.746,252.167,254.589,257.009,259.429,261.849
443,261.559,250.207,252.657,255.107,257.557,260.006,262.454,264.902
444,264.608,253.124,255.603,258.082,260.56,263.037,265.514,267.99
445,267.692,256.074,258.583,261.09,263.597,266.103,268.609,271.115
446,270.812,259.059,261.597,264.134,266.67,269.205,271.74,274.275
447,273.968,262.079,264.646,267.212,269.778,272.343,274.908,277.472
448,277.16,265.134,267.731,270.327,272.922,275.517,278.112,280.706
449,280.39,268.224,270.851,273.477,276.103,278.728,281.353,283.977
450,283.657,271.349,274.007,276.664,279.321,281.976,284.631,287.286
451,286.962,274.511,277.2,279.888,282.575,285.262,287.948,290.634
452,290.305,277.71,280.43,283.149,285.868,288.586,291.303,294.02
453,293.686,280.946,283.697,286.448,289.199,291.948,294.697,297.446
454,297.107,284.219,287.003,289.786,292.568,295.35,298.131,300.911
455,300.568,287.53,290.346,293.162,295.976,298.79,301.604,304.417
456,304.069,290.879,293.728,296.577,299.424,302.271,305.117,307.963
457,307.61,294.267,297.15,300.031,302.912,305.792,308.671,311.55
458,311.192,297.695,300.611,303.526,306.44,309.354,312.266,315.179
459,314.816,301.162,304.112,307.061,310.009,312.956,315.903,318.85
460,318.482,304.67,307.654,310.637,313.619,316.601,319.582,322.563
461,322.19,308.218,311.237,314.254,317.272,320.288,323.304,326.319
462,325.941,311.807,314.861,317.914,320.966,324.018,327.069,330.119
463,329.736,315.437,318.527,321.616,324.703,327.791,330.877,333.963
464,333.574,319.11,322.236,325.36,328.484,331.607,334.729,337.852
465,337.457,322.825,325.987,329.148,332.308,335.468,338.627,341.785
466,341.385,326.584,329.783,332.98,336.177,339.373,342.569,345.764
467,345.359,330.386,333.622,336.857,340.091,343.324,346.557,349.789
468,349.379,334.232,337.505,340.778,344.05,347.321,350.591,353.861
469,353.445,338.122,341.434,344.744,348.054,351.363,354.672,357.98
470,357.558,342.058,345.408,348.757,352.105,355.453,358.8,362.146
471,361.719,346.039,349.428,352.816,356.204,359.59,362.976,366.361
472,365.928,350.066,353.495,356.922,360.349,363.775,367.2,370.625
473,370.186,354.14,357.609,361.076,364.543,368.009,371.474,374.938
474,374.493,358.261,361.77,365.278,368.785,372.291,375.796,379.301
475,378.85,362.43,365.98,369.528,373.076,376.623,380.169,383.715
476,383.258,366.647,370.238,373.828,377.417,381.005,384.593,388.18
477,387.717,370.913,374.546,378.178,381.808,385.438,389.068,392.696
478,392.227,375.229,378.904,382.578,386.251,389.923,393.594,397.265
479,396.79,379.594,383.312,387.029,390.744,394.459,398.173,401.887
480,401.405,384.01,387.771,391.531,395.29,399.048,402.805,406.562
481,406.074,388.477,392.282,396.086,399.888,403.69,407.491,411.292
482,410.797,392.996,396.845,400.693,404.54,408.386,412.231,416.076
483,415.575,397.568,401.461,405.354,409.246,413.136,417.026,420.916
484,420.408,402.192,406.131,410.069,414.006,417.942,421.877,425.812
485,425.297,406.87,410.855,414.838,418.821,422.803,426.784,430.764
486,430.242,411.602,415.633,419.663,423.692,427.72,431.747,435.774
487,435.245,416.388,420.467,424.543,428.619,432.694,436.768,440.842
488,440.306,421.231,425.356,429.481,433.604,437.726,441.847,445.968
489,445.426,426.129,430.303,434.475,438.646,442.816,446.986,451.154
490,450.605,431.084,435.306,439.527,443.747,447.965,452.183,456.4
491,455.844,436.097,440.368,444.638,448.906,453.174,457.441,461.707
492,461.143,441.167,445.488,449.808,454.126,458.443,462.76,467.076
493,466.504,446.297,450.668,455.037,459.406,463.774,468.14,472.506
494,471.927,451.486,455.907,460.328,464.747,469.166,473.583,478
495,477.413,456.734,461.208,465.68,470.15,474.62,479.089,483.557
496,482.963,462.044,466.569,471.093,475.616,480.138,484.659,489.183
497,488.577,467.415,471.993,476.57,481.145,485.72,490.298,494.912
498,494.255,472.849,477.48,482.11,486.738,491.371,496.076,500.898
499,500,478.345,483.03,487.714,492.401,497.197,502.069,506.952
