gridnumber,capital,policy[0 0],policy[0 1],policy[0 2],policy[0 3],policy[0 4],policy[1 0],policy[1 1],policy[1 2],policy[1 3],policy[1 4],policy[2 0],policy[2 1],policy[2 2],policy[2 3],policy[2 4],policy[3 0],policy[3 1],policy[3 2],policy[3 3],policy[3 4],policy[4 0],policy[4 1],policy[4 2],policy[4 3],policy[4 4]
98,25.5283,22.076,22.076,22.076,22.076,22.076,22.0466,22.0466,22.0466,22.0466,22.0466,22.0118,22.0118,22.0118,22.0118,22.0118,21.9731,21.9731,21.9731,21.9731,21.9731,21.9332,21.9332,21.9332,21.9332,21.9332
99,26.3233,22.7978,22.7978,22.7978,22.7978,22.7978,22.7685,22.7685,22.7685,22.7685,22.7685,22.7339,22.7339,22.7339,22.7339,22.7339,22.6953,22.6953,22.6953,22.6953,22.6953,22.6556,22.6556,22.6556,22.6556,22.6556
100,27.1416,23.541,23.541,23.541,23.541,23.541,23.5118,23.5118,23.5118,23.5118,23.5118,23.4773,23.4773,23.4773,23.4773,23.4773,23.439,23.439,23.439,23.439,23.439,23.3995,23.3995,23.3995,23.3995,23.3995
101,27.9838,24.3064,24.3064,24.3064,24.3064,24.3064,24.2773,24.2773,24.2773,24.2773,24.2773,24.2429,24.2429,24.2429,24.2429,24.2429,24.2046,24.2046,24.2046,24.2046,24.2046,24.1653,24.1653,24.1653,24.1653,24.1653
102,28.8508,25.0946,25.0946,25.0946,25.0946,25.0946,25.0655,25.0655,25.0655,25.0655,25.0655,25.0312,25.0312,25.0312,25.0312,25.0312,24.9931,24.9931,24.9931,24.9931,24.9931,24.9538,24.9538,24.9538,24.9538,24.9538
103,29.7431,25.9063,25.9063,25.9063,25.9063,25.9063,25.8773,25.8773,25.8773,25.8773,25.8773,25.843,25.843,25.843,25.843,25.843,25.805,25.805,25.805,25.805,25.805,25.7657,25.7657,25.7657,25.7657,25.7657
104,30.6616,26.742,26.742,26.742,26.742,26.742,26.7131,26.7131,26.7131,26.7131,26.7131,26.6789,26.6789,26.6789,26.6789,26.6789,26.6409,26.6409,26.6409,26.6409,26.6409,26.6018,26.6018,26.6018,26.6018,26.6018
105,31.607,27.6027,27.6027,27.6027,27.6027,27.6027,27.5738,27.5738,27.5738,27.5738,27.5738,27.5397,27.5397,27.5397,27.5397,27.5397,27.5018,27.5018,27.5018,27.5018,27.5018,27.4628,27.4628,27.4628,27.4628,27.4628
106,32.5802,28.489,28.489,28.489,28.489,28.489,28.4602,28.4602,28.4602,28.4602,28.4602,28.4262,28.4262,28.4262,28.4262,28.4262,28.3885,28.3885,28.3885,28.3885,28.3885,28.3496,28.3496,28.3496,28.3496,28.3496
107,33.5818,29.4017,29.4017,29.4017,29.4017,29.4017,29.373,29.373,29.373,29.373,29.373,29.3392,29.3392,29.3392,29.3392,29.3392,29.3015,29.3015,29.3015,29.3015,29.3015,29.2628,29.2628,29.2628,29.2628,29.2628
108,34.6128,30.3414,30.3414,30.3414,30.3414,30.3414,30.3129,30.3129,30.3129,30.3129,30.3129,30.2792,30.2792,30.2792,30.2792,30.2792,30.2416,30.2416,30.2416,30.2416,30.2416,30.203,30.203,30.203,30.203,30.203
109,35.674,31.3091,31.3091,31.3091,31.3091,31.3091,31.2807,31.2807,31.2807,31.2807,31.2807,31.247,31.247,31.247,31.247,31.247,31.2096,31.2096,31.2096,31.2096,31.2096,31.1711,31.1711,31.1711,31.1711,31.1711
110,36.7663,32.3054,32.3054,32.3054,32.3054,32.3054,32.2771,32.2771,32.2771,32.2771,32.2771,32.2435,32.2435,32.2435,32.2435,32.2435,32.2062,32.2062,32.2062,32.2062,32.2062,32.1679,32.1679,32.1679,32.1679,32.1679
111,37.8906,33.3313,33.3313,33.3313,33.3313,33.3313,33.303,33.303,33.303,33.303,33.303,33.2695,33.2695,33.2695,33.2695,33.2695,33.2323,33.2323,33.2323,33.2323,33.2323,33.1942,33.1942,33.1942,33.1942,33.1942
112,39.0479,34.3875,34.3875,34.3875,34.3875,34.3875,34.3592,34.3592,34.3592,34.3592,34.3592,34.3258,34.3258,34.3258,34.3258,34.3258,34.2887,34.2887,34.2887,34.2887,34.2887,34.2507,34.2507,34.2507,34.2507,34.2507
113,40.239,35.475,35.475,35.475,35.475,35.475,35.4468,35.4468,35.4468,35.4468,35.4468,35.4135,35.4135,35.4135,35.4135,35.4135,35.3764,35.3764,35.3764,35.3764,35.3764,35.3384,35.3384,35.3384,35.3384,35.3384
114,41.4651,36.5947,36.5947,36.5947,36.5947,36.5947,36.5666,36.5666,36.5666,36.5666,36.5666,36.5333,36.5333,36.5333,36.5333,36.5333,36.4963,36.4963,36.4963,36.4963,36.4963,36.4584,36.4584,36.4584,36.4584,36.4584
115,42.7271,37.7475,37.7475,37.7475,37.7475,37.7475,37.7195,37.7195,37.7195,37.7195,37.7195,37.6863,37.6863,37.6863,37.6863,37.6863,37.6494,37.6494,37.6494,37.6494,37.6494,37.6115,37.6115,37.6115,37.6115,37.6115
116,44.0261,38.9343,38.9343,38.9343,38.9343,38.9343,38.9064,38.9064,38.9064,38.9064,38.9064,38.8734,38.8734,38.8734,38.8734,38.8734,38.8366,38.8366,38.8366,38.8366,38.8366,38.7987,38.7987,38.7987,38.7987,38.7987
117,45.3631,40.1562,40.1562,40.1562,40.1562,40.1562,40.1284,40.1284,40.1284,40.1284,40.1284,40.0955,40.0955,40.0955,40.0955,40.0955,40.0588,40.0588,40.0588,40.0588,40.0588,40.0211,40.0211,40.0211,40.0211,40.0211
118,46.7394,41.4142,41.4142,41.4142,41.4142,41.4142,41.3864,41.3864,41.3864,41.3864,41.3864,41.3536,41.3536,41.3536,41.3536,41.3536,41.317,41.317,41.317,41.317,41.317,41.2795,41.2795,41.2795,41.2795,41.2795
119,48.1559,42.7093,42.7093,42.7093,42.7093,42.7093,42.6816,42.6816,42.6816,42.6816,42.6816,42.6488,42.6488,42.6488,42.6488,42.6488,42.6124,42.6124,42.6124,42.6124,42.6124,42.575,42.575,42.575,42.575,42.575
120,49.614,44.0426,44.0426,44.0426,44.0426,44.0426,44.0149,44.0149,44.0149,44.0149,44.0149,43.9823,43.9823,43.9823,43.9823,43.9823,43.9459,43.9459,43.9459,43.9459,43.9459,43.9084,43.9084,43.9084,43.9084,43.9084
121,51.1148,45.4151,45.4151,45.4151,45.4151,45.4151,45.3875,45.3875,45.3875,45.3875,45.3875,45.355,45.355,45.355,45.355,45.355,45.3186,45.3186,45.3186,45.3186,45.3186,45.2812,45.2812,45.2812,45.2812,45.2812
122,52.6596,46.8278,46.8278,46.8278,46.8278,46.8278,46.8004,46.8004,46.8004,46.8004,46.8004,46.768,46.768,46.768,46.768,46.768,46.7318,46.7318,46.7318,46.7318,46.7318,46.6945,46.6945,46.6945,46.6945,46.6945
123,54.2497,48.2821,48.2821,48.2821,48.2821,48.2821,48.2547,48.2547,48.2547,48.2547,48.2547,48.2223,48.2223,48.2223,48.2223,48.2223,48.1863,48.1863,48.1863,48.1863,48.1863,48.1493,48.1493,48.1493,48.1493,48.1493
124,55.8863,49.7795,49.7795,49.7795,49.7795,49.7795,49.752,49.752,49.752,49.752,49.752,49.7196,49.7196,49.7196,49.7196,49.7196,49.6835,49.6835,49.6835,49.6835,49.6835,49.6465,49.6465,49.6465,49.6465,49.6465
125,57.5709,51.321,51.321,51.321,51.321,51.321,51.2936,51.2936,51.2936,51.2936,51.2936,51.2612,51.2612,51.2612,51.2612,51.2612,51.2251,51.2251,51.2251,51.2251,51.2251,51.188,51.188,51.188,51.188,51.188
126,59.3049,52.9081,52.9081,52.9081,52.9081,52.9081,52.8807,52.8807,52.8807,52.8807,52.8807,52.8483,52.8483,52.8483,52.8483,52.8483,52.8123,52.8123,52.8123,52.8123,52.8123,52.7752,52.7752,52.7752,52.7752,52.7752
127,61.0897,54.5419,54.5419,54.5419,54.5419,54.5419,54.5146,54.5146,54.5146,54.5146,54.5146,54.4822,54.4822,54.4822,54.4822,54.4822,54.4463,54.4463,54.4463,54.4463,54.4463,54.4093,54.4093,54.4093,54.4093,54.4093
128,62.9268,56.2239,56.2239,56.2239,56.2239,56.2239,56.1966,56.1966,56.1966,56.1966,56.1966,56.1644,56.1644,56.1644,56.1644,56.1644,56.1285,56.1285,56.1285,56.1285,56.1285,56.0916,56.0916,56.0916,56.0916,56.0916
129,64.8177,57.9555,57.9555,57.9555,57.9555,57.9555,57.9283,57.9283,57.9283,57.9283,57.9283,57.8961,57.8961,57.8961,57.8961,57.8961,57.8602,57.8602,57.8602,57.8602,57.8602,57.8233,57.8233,57.8233,57.8233,57.8233
130,66.7641,59.738,59.738,59.738,59.738,59.738,59.7109,59.7109,59.7109,59.7109,59.7109,59.6787,59.6787,59.6787,59.6787,59.6787,59.6429,59.6429,59.6429,59.6429,59.6429,59.6061,59.6061,59.6061,59.6061,59.6061
131,68.7675,61.5731,61.5731,61.5731,61.5731,61.5731,61.546,61.546,61.546,61.546,61.546,61.5139,61.5139,61.5139,61.5139,61.5139,61.4781,61.4781,61.4781,61.4781,61.4781,61.4412,61.4412,61.4412,61.4412,61.4412
132,70.8295,63.4623,63.4623,63.4623,63.4623,63.4623,63.4351,63.4351,63.4351,63.4351,63.4351,63.403,63.403,63.403,63.403,63.403,63.3673,63.3673,63.3673,63.3673,63.3673,63.3304,63.3304,63.3304,63.3304,63.3304
133,72.9521,65.4072,65.4072,65.4072,65.4072,65.4072,65.38,65.38,65.38,65.38,65.38,65.3479,65.3479,65.3479,65.3479,65.3479,65.3122,65.3122,65.3122,65.3122,65.3122,65.2755,65.2755,65.2755,65.2755,65.2755
134,75.1368,67.4094,67.4094,67.4094,67.4094,67.4094,67.3822,67.3822,67.3822,67.3822,67.3822,67.3502,67.3502,67.3502,67.3502,67.3502,67.3145,67.3145,67.3145,67.3145,67.3145,67.2779,67.2779,67.2779,67.2779,67.2779
135,77.3855,69.4705,69.4705,69.4705,69.4705,69.4705,69.4434,69.4434,69.4434,69.4434,69.4434,69.4114,69.4114,69.4114,69.4114,69.4114,69.3758,69.3758,69.3758,69.3758,69.3758,69.3392,69.3392,69.3392,69.3392,69.3392
136,79.7002,71.5924,71.5924,71.5924,71.5924,71.5924,71.5653,71.5653,71.5653,71.5653,71.5653,71.5333,71.5333,71.5333,71.5333,71.5333,71.4978,71.4978,71.4978,71.4978,71.4978,71.4612,71.4612,71.4612,71.4612,71.4612
137,82.0826,73.7768,73.7768,73.7768,73.7768,73.7768,73.7497,73.7497,73.7497,73.7497,73.7497,73.7177,73.7177,73.7177,73.7177,73.7177,73.6822,73.6822,73.6822,73.6822,73.6822,73.6457,73.6457,73.6457,73.6457,73.6457
138,84.5349,76.0254,76.0254,76.0254,76.0254,76.0254,75.9983,75.9983,75.9983,75.9983,75.9983,75.9663,75.9663,75.9663,75.9663,75.9663,75.9309,75.9309,75.9309,75.9309,75.9309,75.8944,75.8944,75.8944,75.8944,75.8944
139,87.0591,78.3401,78.3401,78.3401,78.3401,78.3401,78.3131,78.3131,78.3131,78.3131,78.3131,78.2811,78.2811,78.2811,78.2811,78.2811,78.2457,78.2457,78.2457,78.2457,78.2457,78.2094,78.2094,78.2094,78.2094,78.2094
140,89.6572,80.723,80.723,80.723,80.723,80.723,80.696,80.696,80.696,80.696,80.696,80.6641,80.6641,80.6641,80.6641,80.6641,80.6287,80.6287,80.6287,80.6287,80.6287,80.5924,80.5924,80.5924,80.5924,80.5924
141,92.3314,83.1761,83.1761,83.1761,83.1761,83.1761,83.149,83.149,83.149,83.149,83.149,83.1172,83.1172,83.1172,83.1172,83.1172,83.0818,83.0818,83.0818,83.0818,83.0818,83.0455,83.0455,83.0455,83.0455,83.0455
142,95.084,85.7013,85.7013,85.7013,85.7013,85.7013,85.6743,85.6743,85.6743,85.6743,85.6743,85.6424,85.6424,85.6424,85.6424,85.6424,85.607,85.607,85.607,85.607,85.607,85.5708,85.5708,85.5708,85.5708,85.5708
143,97.9173,88.3008,88.3008,88.3008,88.3008,88.3008,88.2738,88.2738,88.2738,88.2738,88.2738,88.2419,88.2419,88.2419,88.2419,88.2419,88.2066,88.2066,88.2066,88.2066,88.2066,88.1704,88.1704,88.1704,88.1704,88.1704
144,100.834,90.9767,90.9767,90.9767,90.9767,90.9767,90.9498,90.9498,90.9498,90.9498,90.9498,90.9179,90.9179,90.9179,90.9179,90.9179,90.8826,90.8826,90.8826,90.8826,90.8826,90.8464,90.8464,90.8464,90.8464,90.8464
145,103.835,93.7312,93.7312,93.7312,93.7312,93.7312,93.7043,93.7043,93.7043,93.7043,93.7043,93.6725,93.6725,93.6725,93.6725,93.6725,93.6372,93.6372,93.6372,93.6372,93.6372,93.6011,93.6011,93.6011,93.6011,93.6011
146,106.925,96.5667,96.5667,96.5667,96.5667,96.5667,96.5399,96.5399,96.5399,96.5399,96.5399,96.5081,96.5081,96.5081,96.5081,96.5081,96.4728,96.4728,96.4728,96.4728,96.4728,96.4367,96.4367,96.4367,96.4367,96.4367
147,110.105,99.4856,99.4856,99.4856,99.4856,99.4856,99.4588,99.4588,99.4588,99.4588,99.4588,99.4271,99.4271,99.4271,99.4271,99.4271,99.3918,99.3918,99.3918,99.3918,99.3918,99.3557,99.3557,99.3557,99.3557,99.3557
148,113.379,102.49,102.49,102.49,102.49,102.49,102.463,102.463,102.463,102.463,102.463,102.432,102.432,102.432,102.432,102.432,102.397,102.397,102.397,102.397,102.397,102.36,102.36,102.36,102.36,102.36
149,116.748,105.583,105.583,105.583,105.583,105.583,105.556,105.556,105.556,105.556,105.556,105.525,105.525,105.525,105.525,105.525,105.489,105.489,105.489,105.489,105.489,105.453,105.453,105.453,105.453,105.453
150,120.216,108.767,108.767,108.767,108.767,108.767,108.74,108.74,108.74,108.74,108.74,108.708,108.708,108.708,108.708,108.708,108.673,108.673,108.673,108.673,108.673,108.637,108.637,108.637,108.637,108.637
151,123.786,112.044,112.044,112.044,112.044,112.044,112.017,112.017,112.017,112.017,112.017,111.986,111.986,111.986,111.986,111.986,111.951,111.951,111.951,111.951,111.951,111.915,111.915,111.915,111.915,111.915
152,127.461,115.418,115.418,115.418,115.418,115.418,115.391,115.391,115.391,115.391,115.391,115.359,115.359,115.359,115.359,115.359,115.324,115.324,115.324,115.324,115.324,115.288,115.288,115.288,115.288,115.288
153,131.243,118.89,118.89,118.89,118.89,118.89,118.863,118.863,118.863,118.863,118.863,118.832,118.832,118.832,118.832,118.832,118.797,118.797,118.797,118.797,118.797,118.761,118.761,118.761,118.761,118.761
154,135.136,122.465,122.465,122.465,122.465,122.465,122.438,122.438,122.438,122.438,122.438,122.407,122.407,122.407,122.407,122.407,122.372,122.372,122.372,122.372,122.372,122.336,122.336,122.336,122.336,122.336
155,139.143,126.144,126.144,126.144,126.144,126.144,126.118,126.118,126.118,126.118,126.118,126.086,126.086,126.086,126.086,126.086,126.051,126.051,126.051,126.051,126.051,126.015,126.015,126.015,126.015,126.015
156,143.267,129.932,129.932,129.932,129.932,129.932,129.905,129.905,129.905,129.905,129.905,129.874,129.874,129.874,129.874,129.874,129.839,129.839,129.839,129.839,129.839,129.803,129.803,129.803,129.803,129.803
157,147.512,133.831,133.831,133.831,133.831,133.831,133.804,133.804,133.804,133.804,133.804,133.772,133.772,133.772,133.772,133.772,133.738,133.738,133.738,133.738,133.738,133.702,133.702,133.702,133.702,133.702
158,151.882,137.844,137.844,137.844,137.844,137.844,137.817,137.817,137.817,137.817,137.817,137.786,137.786,137.786,137.786,137.786,137.751,137.751,137.751,137.751,137.751,137.715,137.715,137.715,137.715,137.715
159,156.38,141.975,141.975,141.975,141.975,141.975,141.948,141.948,141.948,141.948,141.948,141.917,141.917,141.917,141.917,141.917,141.882,141.882,141.882,141.882,141.882,141.846,141.846,141.846,141.846,141.846
160,161.009,146.227,146.227,146.227,146.227,146.227,146.2,146.2,146.2,146.2,146.2,146.169,146.169,146.169,146.169,146.169,146.134,146.134,146.134,146.134,146.134,146.098,146.098,146.098,146.098,146.098
161,165.774,150.604,150.604,150.604,150.604,150.604,150.577,150.577,150.577,150.577,150.577,150.546,150.546,150.546,150.546,150.546,150.511,150.511,150.511,150.511,150.511,150.475,150.475,150.475,150.475,150.475
162,170.679,155.11,155.11,155.11,155.11,155.11,155.083,155.083,155.083,155.083,155.083,155.052,155.052,155.052,155.052,155.052,155.017,155.017,155.017,155.017,155.017,154.981,154.981,154.981,154.981,154.981
163,175.728,159.747,159.747,159.747,159.747,159.747,159.721,159.721,159.721,159.721,159.721,159.689,159.689,159.689,159.689,159.689,159.654,159.654,159.654,159.654,159.654,159.619,159.619,159.619,159.619,159.619
164,180.924,164.521,164.521,164.521,164.521,164.521,164.495,164.495,164.495,164.495,164.495,164.463,164.463,164.463,164.463,164.463,164.428,164.428,164.428,164.428,164.428,164.393,164.393,164.393,164.393,164.393
165,186.273,169.435,169.435,169.435,169.435,169.435,169.409,169.409,169.409,169.409,169.409,169.377,169.377,169.377,169.377,169.377,169.342,169.342,169.342,169.342,169.342,169.306,169.306,169.306,169.306,169.306
166,191.779,174.493,174.493,174.493,174.493,174.493,174.467,174.467,174.467,174.467,174.467,174.435,174.435,174.435,174.435,174.435,174.4,174.4,174.4,174.4,174.4,174.365,174.365,174.365,174.365,174.365
167,197.446,179.7,179.7,179.7,179.7,179.7,179.673,179.673,179.673,179.673,179.673,179.642,179.642,179.642,179.642,179.642,179.607,179.607,179.607,179.607,179.607,179.571,179.571,179.571,179.571,179.571
168,203.279,185.059,185.059,185.059,185.059,185.059,185.032,185.032,185.032,185.032,185.032,185.001,185.001,185.001,185.001,185.001,184.966,184.966,184.966,184.966,184.966,184.93,184.93,184.93,184.93,184.93
169,209.282,190.576,190.576,190.576,190.576,190.576,190.549,190.549,190.549,190.549,190.549,190.517,190.517,190.517,190.517,190.517,190.483,190.483,190.483,190.483,190.483,190.447,190.447,190.447,190.447,190.447
170,215.462,196.254,196.254,196.254,196.254,196.254,196.227,196.227,196.227,196.227,196.227,196.196,196.196,196.196,196.196,196.196,196.161,196.161,196.161,196.161,196.161,196.125,196.125,196.125,196.125,196.125
171,221.823,202.099,202.099,202.099,202.099,202.099,202.072,202.072,202.072,202.072,202.072,202.04,202.04,202.04,202.04,202.04,202.005,202.005,202.005,202.005,202.005,201.97,201.97,201.97,201.97,201.97
172,228.37,208.115,208.115,208.115,208.115,208.115,208.088,208.088,208.088,208.088,208.088,208.057,208.057,208.057,208.057,208.057,208.022,208.022,208.022,208.022,208.022,207.986,207.986,207.986,207.986,207.986
173,235.11,214.307,214.307,214.307,214.307,214.307,214.281,214.281,214.281,214.281,214.281,214.249,214.249,214.249,214.249,214.249,214.214,214.214,214.214,214.214,214.214,214.179,214.179,214.179,214.179,214.179
174,242.046,220.682,220.682,220.682,220.682,220.682,220.655,220.655,220.655,220.655,220.655,220.624,220.624,220.624,220.624,220.624,220.589,220.589,220.589,220.589,220.589,220.553,220.553,220.553,220.553,220.553
175,249.186,227.243,227.243,227.243,227.243,227.243,227.216,227.216,227.216,227.216,227.216,227.185,227.185,227.185,227.185,227.185,227.15,227.15,227.15,227.15,227.15,227.114,227.114,227.114,227.114,227.114
176,256.535,233.996,233.996,233.996,233.996,233.996,233.97,233.97,233.97,233.97,233.97,233.938,233.938,233.938,233.938,233.938,233.904,233.904,233.904,233.904,233.904,233.868,233.868,233.868,233.868,233.868
177,264.1,240.948,240.948,240.948,240.948,240.948,240.921,240.921,240.921,240.921,240.921,240.89,240.89,240.89,240.89,240.89,240.855,240.855,240.855,240.855,240.855,240.82,240.82,240.82,240.82,240.82
178,271.886,248.103,248.103,248.103,248.103,248.103,248.077,248.077,248.077,248.077,248.077,248.045,248.045,248.045,248.045,248.045,248.011,248.011,248.011,248.011,248.011,247.975,247.975,247.975,247.975,247.975
179,279.901,255.469,255.469,255.469,255.469,255.469,255.442,255.442,255.442,255.442,255.442,255.411,255.411,255.411,255.411,255.411,255.376,255.376,255.376,255.376,255.376,255.34,255.34,255.34,255.34,255.34
180,288.15,263.05,263.05,263.05,263.05,263.05,263.023,263.023,263.023,263.023,263.023,262.992,262.992,262.992,262.992,262.992,262.957,262.957,262.957,262.957,262.957,262.922,262.922,262.922,262.922,262.922
181,296.641,270.853,270.853,270.853,270.853,270.853,270.826,270.826,270.826,270.826,270.826,270.795,270.795,270.795,270.795,270.795,270.76,270.76,270.76,270.76,270.76,270.725,270.725,270.725,270.725,270.725
182,305.381,278.885,278.885,278.885,278.885,278.885,278.858,278.858,278.858,278.858,278.858,278.827,278.827,278.827,278.827,278.827,278.792,278.792,278.792,278.792,278.792,278.757,278.757,278.757,278.757,278.757
183,314.377,287.152,287.152,287.152,287.152,287.152,287.126,287.126,287.126,287.126,287.126,287.094,287.094,287.094,287.094,287.094,287.06,287.06,287.06,287.06,287.06,287.024,287.024,287.024,287.024,287.024
184,323.636,295.662,295.662,295.662,295.662,295.662,295.635,295.635,295.635,295.635,295.635,295.604,295.604,295.604,295.604,295.604,295.569,295.569,295.569,295.569,295.569,295.533,295.533,295.533,295.533,295.533
185,333.167,304.42,304.42,304.42,304.42,304.42,304.393,304.393,304.393,304.393,304.393,304.362,304.362,304.362,304.362,304.362,304.327,304.327,304.327,304.327,304.327,304.292,304.292,304.292,304.292,304.292
186,342.977,313.435,313.435,313.435,313.435,313.435,313.408,313.408,313.408,313.408,313.408,313.377,313.377,313.377,313.377,313.377,313.342,313.342,313.342,313.342,313.342,313.306,313.306,313.306,313.306,313.306
187,353.075,322.713,322.713,322.713,322.713,322.713,322.686,322.686,322.686,322.686,322.686,322.655,322.655,322.655,322.655,322.655,322.62,322.62,322.62,322.62,322.62,322.584,322.584,322.584,322.584,322.584
188,363.469,332.261,332.261,332.261,332.261,332.261,332.235,332.235,332.235,332.235,332.235,332.203,332.203,332.203,332.203,332.203,332.168,332.168,332.168,332.168,332.168,332.132,332.132,332.132,332.132,332.132
189,374.167,342.088,342.088,342.088,342.088,342.088,342.061,342.061,342.061,342.061,342.061,342.03,342.03,342.03,342.03,342.03,341.995,341.995,341.995,341.995,341.995,341.959,341.959,341.959,341.959,341.959
190,385.179,352.2,352.2,352.2,352.2,352.2,352.173,352.173,352.173,352.173,352.173,352.141,352.141,352.141,352.141,352.141,352.106,352.106,352.106,352.106,352.106,352.07,352.07,352.07,352.07,352.07
191,396.513,362.604,362.604,362.604,362.604,362.604,362.577,362.577,362.577,362.577,362.577,362.545,362.545,362.545,362.545,362.545,362.51,362.51,362.51,362.51,362.51,362.473,362.473,362.473,362.473,362.473
192,408.179,373.308,373.308,373.308,373.308,373.308,373.281,373.281,373.281,373.281,373.281,373.249,373.249,373.249,373.249,373.249,373.213,373.213,373.213,373.213,373.213,373.177,373.177,373.177,373.177,373.177
193,420.188,384.316,384.316,384.316,384.316,384.316,384.289,384.289,384.289,384.289,384.289,384.257,384.257,384.257,384.257,384.257,384.221,384.221,384.221,384.221,384.221,384.185,384.185,384.185,384.185,384.185
194,432.548,395.629,395.629,395.629,395.629,395.629,395.602,395.602,395.602,395.602,395.602,395.569,395.569,395.569,395.569,395.569,395.533,395.533,395.533,395.533,395.533,395.496,395.496,395.496,395.496,395.496
195,445.271,407.242,407.242,407.242,407.242,407.242,407.215,407.215,407.215,407.215,407.215,407.182,407.182,407.182,407.182,407.182,407.146,407.146,407.146,407.146,407.146,407.108,407.108,407.108,407.108,407.108
196,458.366,419.143,419.143,419.143,419.143,419.143,419.115,419.115,419.115,419.115,419.115,419.081,419.081,419.081,419.081,419.081,419.044,419.044,419.044,419.044,419.044,419.006,419.006,419.006,419.006,419.006
197,471.845,431.342,431.342,431.342,431.342,431.342,431.313,431.313,431.313,431.313,431.313,431.279,431.279,431.279,431.279,431.279,431.241,431.241,431.241,431.241,431.241,431.203,431.203,431.203,431.203,431.203
198,485.719,443.895,443.895,443.895,443.895,443.895,443.866,443.866,443.866,443.866,443.866,443.832,443.832,443.832,443.832,443.832,443.794,443.794,443.794,443.794,443.794,443.755,443.755,443.755,443.755,443.755
199,500,456.877,456.877,456.877,456.877,456.877,456.846,456.846,456.846,456.846,456.846,456.81,456.81,456.81,456.81,456.81,456.769,456.769,456.769,456.769,456.769,456.727,456.727,456.727,456.727,456.727
